14 16 27712 904 20
12 12 1.299701
25 65 16.001152
32 54 30.761247
42 97 6.830022
71 86 14.750298
83 71 46.818001
52 2 25.999662
63 71 32.569680
35 97 36.139947
54 84 27.503690
85 90 5.328554
20 37 18.607546
87 86 48.679939
18 36 41.008412
0 13 17.587367 28.524641
0 2 21.658758 69.754665
1 9 46.187517 50.652036
1 4 32.217604 58.340678
2 11 21.206857 33.078164
2 10 15.654941 79.842322
2 3 15.912949 66.057205
4 12 13.510282 19.419705
4 5 11.986278 33.345095
5 6 17.555062 120.291104
7 12 44.261733 38.952700
7 11 44.815962 70.575897
7 9 0.513010 24.296226
8 12 32.159967 76.876844
8 10 20.999591 69.794650
10 12 26.772569 6.544379
