12 13 33531 904 20
63 85 39.799122
89 66 26.724366
57 26 37.699895
63 41 27.411686
42 11 24.572504
72 60 10.759388
19 21 48.512612
67 52 31.289717
21 55 44.903463
12 47 43.633484
8 53 35.573348
52 75 22.995739
0 11 5.779319 19.056998
0 10 16.309741 123.563463
0 8 8.851373 77.350774
1 11 18.957613 44.993290
1 8 32.563645 130.346213
1 5 4.561631 24.849232
1 4 13.414412 100.480319
1 3 16.091014 60.010090
2 4 22.469835 26.516771
3 7 2.299752 20.361158
6 10 24.678452 67.130367
7 9 23.766704 88.044161
9 10 28.224050 12.322021
