13 17 19419 521 20
93 57 18.369221
41 71 35.328463
57 70 22.127745
91 58 44.891824
54 58 0.089307
38 57 34.151518
91 9 42.833210
79 51 31.389783
5 54 21.385038
16 79 23.499285
49 93 44.826940
37 14 25.637549
82 11 12.287902
0 12 32.774709 92.508275
0 5 21.722795 98.922330
0 3 49.740601 2.588168
0 2 47.200255 55.261394
0 1 33.744956 73.836160
1 10 48.876998 43.872329
1 3 30.865494 100.836142
3 7 38.368119 17.719660
3 6 48.584277 67.708746
4 9 4.419020 49.266833
4 7 1.629164 36.715817
5 7 4.863540 45.172903
6 12 35.898110 17.418001
7 10 17.961659 78.709808
8 9 1.886127 44.096866
9 10 28.520262 57.533954
11 12 20.178952 76.363886
