13 17 25851 1692 20
93 57 1.271126
41 71 2.555399
57 70 37.927597
91 58 10.733315
54 58 26.185408
38 57 15.233514
91 9 32.202231
79 51 8.591822
5 54 13.957450
16 79 43.014423
49 93 34.756616
37 14 21.840545
82 11 46.725577
0 12 12.103070 85.926163
0 5 18.409266 78.325872
0 3 45.825522 2.536653
0 2 21.346991 51.169940
0 1 18.419811 103.826763
1 10 16.572306 39.253851
1 3 41.183513 58.723314
3 7 30.970195 17.227242
3 6 19.310578 53.205183
4 9 6.846402 71.412749
4 7 42.974637 29.719789
5 7 22.471689 68.811282
6 12 41.623632 13.861930
7 10 18.191291 89.218988
8 9 8.269684 41.723475
9 10 17.217175 46.541365
11 12 36.122207 63.476068
