12 13 48629 310 20
63 85 0.585512
89 66 29.066208
57 26 17.089597
63 41 29.995300
42 11 36.288711
72 60 43.636298
19 21 21.407552
67 52 23.001199
21 55 42.271049
12 47 15.031723
8 53 43.158216
52 75 8.005691
0 11 12.009404 27.274758
0 10 41.529915 111.028018
0 8 0.421247 85.862239
1 11 11.184299 41.931340
1 8 3.572113 78.692257
1 5 36.653146 26.240184
1 4 0.565707 140.758179
1 3 26.345048 38.087829
2 4 25.595256 32.810137
3 7 27.919746 16.965330
6 10 39.561893 36.992526
7 9 40.950174 63.969259
9 10 29.322598 11.999014
