14 16 21631 1488 20
12 12 19.684206
25 65 41.788085
32 54 19.979455
42 97 11.794157
71 86 18.741950
83 71 18.346533
52 2 15.532998
63 71 18.393725
35 97 1.999043
54 84 5.143403
85 90 19.658993
20 37 37.288273
87 86 24.752923
18 36 11.334692
0 13 34.311747 28.400400
0 2 17.296085 59.797775
1 9 36.006186 57.622796
1 4 34.555797 90.334356
2 11 33.285238 26.442484
2 10 29.792283 106.162656
2 3 41.684483 46.618331
4 12 26.372769 17.999889
4 5 25.933860 19.699427
5 6 21.255016 103.119060
7 12 36.902804 49.657467
7 11 3.261016 98.235340
7 9 41.600592 17.486298
8 12 24.955523 62.084749
8 10 33.157342 79.658224
10 12 36.289771 7.718031
