13 17 18775 924 20
93 57 38.714644
41 71 5.571867
57 70 38.185616
91 58 16.082603
54 58 25.555390
38 57 32.660923
91 9 1.684238
79 51 6.060137
5 54 34.865988
16 79 44.600233
49 93 32.602747
37 14 10.393809
82 11 21.226638
0 12 36.766247 87.861067
0 5 46.860126 57.228179
0 3 47.778865 4.470612
0 2 6.129756 49.653901
0 1 3.440834 106.895843
1 10 23.867788 25.827055
1 3 40.072314 56.065887
3 7 42.502943 24.109286
3 6 7.113112 51.547005
4 9 8.170851 70.523808
4 7 47.300190 49.481978
5 7 27.959651 69.386781
6 12 39.786378 18.251827
7 10 43.584660 64.853590
8 9 23.219448 39.543284
9 10 15.271537 46.465678
11 12 16.836915 54.106964
