14 16 14880 5282 20
12 12 39.465429
25 65 27.244949
32 54 38.038110
42 97 23.522541
71 86 48.022736
83 71 27.119655
52 2 22.514144
63 71 1.137640
35 97 19.933350
54 84 2.770037
85 90 20.233203
20 37 27.782078
87 86 10.243349
18 36 10.748126
0 13 30.294022 45.127037
0 2 4.936079 49.779118
1 9 47.164126 56.520683
1 4 38.937114 89.915169
2 11 17.870539 30.080439
2 10 49.652946 93.629242
2 3 28.778037 66.426562
4 12 33.493475 19.586526
4 5 0.673324 30.288955
5 6 16.877110 91.889829
7 12 8.761160 41.997743
7 11 46.710009 103.054069
7 9 13.930115 18.941664
8 12 30.132003 105.748740
8 10 9.723395 92.606611
10 12 32.919811 8.128566
