13 17 19847 1118 20
93 57 4.567524
41 71 38.407130
57 70 0.584746
91 58 44.653504
54 58 37.977829
38 57 33.040825
91 9 30.361780
79 51 33.041497
5 54 41.581597
16 79 21.704988
49 93 3.946006
37 14 22.285087
82 11 30.808135
0 12 12.737556 47.888269
0 5 16.168590 77.453956
0 3 1.137383 2.711021
0 2 40.782231 75.089624
0 1 15.391638 87.667876
1 10 21.916534 41.682437
1 3 17.902723 83.311684
3 7 27.755029 17.968718
3 6 30.381954 80.382140
4 9 20.429722 71.483285
4 7 26.976057 42.040356
5 7 14.007525 48.404322
6 12 41.449048 10.572575
7 10 29.042825 57.383485
8 9 27.874209 52.110503
9 10 46.020183 42.909423
11 12 30.263647 81.731611
