14 16 26752 283 20
12 12 29.541298
25 65 18.735962
32 54 22.216183
42 97 15.476304
71 86 10.122953
83 71 8.827937
52 2 26.691276
63 71 12.928565
35 97 18.669773
54 84 20.780029
85 90 41.032809
20 37 12.683785
87 86 48.013206
18 36 27.681764
0 13 41.477507 41.281391
0 2 12.200402 66.752027
1 9 11.895649 42.861519
1 4 15.626438 60.262562
2 11 40.602869 32.219880
2 10 31.170002 114.638256
2 3 47.155645 56.788057
4 12 6.553015 23.098017
4 5 1.722602 36.491243
5 6 17.199096 113.903041
7 12 35.411930 38.037193
7 11 43.890183 83.352816
7 9 44.696806 31.097995
8 12 39.373305 68.745378
8 10 12.683418 57.940193
10 12 40.815659 5.997588
