14 16 7341 921 20
12 12 4.055898
25 65 20.572010
32 54 35.562078
42 97 13.261071
71 86 11.211413
83 71 37.649295
52 2 17.548685
63 71 17.577844
35 97 46.666225
54 84 1.668017
85 90 1.086559
20 37 48.854006
87 86 39.118397
18 36 44.996175
0 13 36.537305 44.652464
0 2 18.352525 69.674254
1 9 26.995177 66.174058
1 4 33.246166 87.587358
2 11 30.225448 21.110430
2 10 7.270706 119.367473
2 3 12.682892 72.432113
4 12 1.164172 22.713488
4 5 25.035549 31.923986
5 6 18.656893 108.528095
7 12 32.947595 49.979319
7 11 5.845305 61.731717
7 9 2.972413 15.977547
8 12 1.611997 61.137500
8 10 46.631720 52.331853
10 12 42.074863 8.640898
