12 13 28594 1046 20
63 85 32.052487
89 66 31.954137
57 26 31.305201
63 41 11.397876
42 11 22.620648
72 60 12.076193
19 21 14.212002
67 52 41.892662
21 55 17.588306
12 47 31.624196
8 53 10.986640
52 75 17.819557
0 11 20.322952 20.677738
0 10 23.178665 81.629450
0 8 44.184575 65.454791
1 11 4.146601 72.593071
1 8 2.098148 121.762071
1 5 0.992341 35.243597
1 4 37.562135 100.644986
1 3 41.386859 55.255275
2 4 39.484797 35.295847
3 7 15.245597 13.735846
6 10 39.981826 48.346797
7 9 44.059582 84.655483
9 10 40.855475 7.507914
