12 13 21842 2467 20
63 85 29.187931
89 66 23.436896
57 26 45.848146
63 41 22.077820
42 11 16.076656
72 60 22.586193
19 21 31.267270
67 52 22.719602
21 55 20.040375
12 47 36.340531
8 53 46.244327
52 75 41.028026
0 11 7.149027 29.238620
0 10 20.280626 66.006256
0 8 46.182384 81.003588
1 11 32.801302 38.132734
1 8 37.747598 101.550554
1 5 49.177920 33.712397
1 4 0.613981 131.686222
1 3 35.013626 38.047298
2 4 13.137300 26.650343
3 7 42.003391 20.509420
6 10 33.460044 58.589691
7 9 2.650853 70.780011
9 10 45.348481 8.083103
