12 13 11564 873 20
63 85 23.871379
89 66 47.497316
57 26 45.890538
63 41 40.505754
42 11 35.412828
72 60 45.849660
19 21 19.147588
67 52 47.569680
21 55 39.673702
12 47 40.406408
8 53 11.687085
52 75 47.068685
0 11 41.301835 23.139740
0 10 47.597626 117.476597
0 8 11.106734 88.057878
1 11 16.773489 66.874556
1 8 11.809548 69.305029
1 5 48.732417 32.148878
1 4 26.022413 85.414960
1 3 5.895256 60.001323
2 4 49.911520 25.366786
3 7 33.661466 18.179559
6 10 23.549767 65.922109
7 9 32.821664 81.920372
9 10 43.314807 10.008928
