14 16 38360 628 20
12 12 46.262529
25 65 40.916558
32 54 11.009318
42 97 39.614041
71 86 2.472637
83 71 31.378309
52 2 11.382879
63 71 41.797515
35 97 32.841963
54 84 10.920022
85 90 11.516590
20 37 20.573666
87 86 27.883268
18 36 27.392233
0 13 44.566489 38.686299
0 2 36.070459 88.490944
1 9 24.973875 36.422413
1 4 22.924475 80.113072
2 11 1.892822 37.636472
2 10 4.247471 69.166837
2 3 8.744977 81.884265
4 12 16.769788 25.090153
4 5 24.669258 34.158567
5 6 49.920516 87.272408
7 12 10.158984 36.386846
7 11 25.666177 89.132586
7 9 14.140788 16.430088
8 12 13.473090 92.042392
8 10 14.469467 85.540628
10 12 12.904501 8.127242
