12 13 40578 1057 20
63 85 11.459178
89 66 25.527402
57 26 18.534917
63 41 49.561598
42 11 45.462742
72 60 13.772667
19 21 30.099458
67 52 3.330431
21 55 13.027605
12 47 5.468936
8 53 42.923100
52 75 10.904872
0 11 19.322339 28.214812
0 10 5.678015 72.417496
0 8 49.157609 74.662845
1 11 23.580421 38.592190
1 8 17.928214 117.377369
1 5 4.204482 30.665127
1 4 2.920617 89.339354
1 3 22.844215 70.348938
2 4 6.068067 39.396846
3 7 4.318435 21.041366
6 10 8.419176 55.220303
7 9 27.058211 59.512441
9 10 33.979490 10.411656
