12 13 3157 1388 20
63 85 34.220665
89 66 5.809196
57 26 30.348037
63 41 41.650281
42 11 10.788435
72 60 24.460755
19 21 29.152492
67 52 34.708531
21 55 36.758747
12 47 22.606882
8 53 47.311954
52 75 19.432527
0 11 29.020071 17.443358
0 10 37.610217 65.850731
0 8 44.659892 100.123297
1 11 46.870445 66.285021
1 8 35.217971 102.721172
1 5 12.171314 24.954375
1 4 17.097646 77.338350
1 3 5.896240 36.367338
2 4 23.670253 34.649785
3 7 15.890992 15.650170
6 10 47.202250 53.788271
7 9 40.267884 63.556413
9 10 36.693765 10.335386
