13 17 4360 1724 20
93 57 18.650100
41 71 32.341517
57 70 27.720222
91 58 44.254911
54 58 22.604078
38 57 47.123746
91 9 8.108689
79 51 33.333675
5 54 42.139852
16 79 7.172962
49 93 32.074420
37 14 15.800225
82 11 37.907697
0 12 43.062074 72.893407
0 5 14.426687 69.926735
0 3 4.023460 4.290340
0 2 39.435450 65.272533
0 1 0.030057 75.124204
1 10 17.913047 27.829916
1 3 14.841939 68.510373
3 7 24.575012 25.137255
3 6 47.469798 71.885151
4 9 5.693711 80.950323
4 7 37.480023 39.040929
5 7 22.313765 64.888038
6 12 11.631465 17.625688
7 10 2.761673 66.534117
8 9 30.253841 51.187778
9 10 20.765220 65.004311
11 12 4.239129 66.130793
