12 13 14229 2871 20
63 85 49.724790
89 66 44.963701
57 26 6.265374
63 41 44.217278
42 11 42.429012
72 60 42.116192
19 21 37.917165
67 52 40.577494
21 55 13.999420
12 47 46.564904
8 53 11.251523
52 75 11.237097
0 11 44.160212 25.393096
0 10 15.840406 126.745903
0 8 33.186814 71.974434
1 11 29.199739 55.951381
1 8 14.454209 136.867895
1 5 19.693264 33.636518
1 4 7.930588 92.055463
1 3 10.878126 47.345655
2 4 21.245084 32.740288
3 7 26.894390 14.606396
6 10 18.660804 44.807257
7 9 8.637796 78.545404
9 10 9.028833 8.765383
