12 13 35123 2034 20
63 85 12.906102
89 66 43.113570
57 26 47.914482
63 41 46.212441
42 11 14.840679
72 60 8.744848
19 21 39.808021
67 52 19.794880
21 55 43.035213
12 47 46.246500
8 53 48.896624
52 75 1.279323
0 11 29.994144 23.893426
0 10 46.812595 110.970629
0 8 41.379508 60.484766
1 11 10.137320 51.276886
1 8 0.781818 126.035802
1 5 4.904508 19.052685
1 4 43.862057 135.845371
1 3 27.982394 36.309276
2 4 39.754746 27.741782
3 7 28.294110 19.339346
6 10 30.528075 56.081710
7 9 47.708994 82.295176
9 10 14.314572 12.875124
