12 13 32656 2299 20
63 85 30.778228
89 66 5.106723
57 26 39.823500
63 41 35.248620
42 11 47.032353
72 60 19.149125
19 21 5.625984
67 52 43.020505
21 55 37.178783
12 47 45.204057
8 53 41.406081
52 75 12.827607
0 11 1.599175 20.852867
0 10 44.456147 104.865072
0 8 28.548724 78.431132
1 11 45.327162 47.806556
1 8 4.904437 102.141136
1 5 48.447704 30.554317
1 4 7.450564 118.713899
1 3 4.458583 61.783568
2 4 23.887562 36.856254
3 7 17.649252 13.510016
6 10 47.535428 53.459933
7 9 26.026638 58.427610
9 10 8.523857 9.617383
