14 16 8611 737 20
12 12 21.413176
25 65 43.388384
32 54 27.445240
42 97 21.282572
71 86 17.551115
83 71 2.116994
52 2 7.602495
63 71 13.362965
35 97 31.314486
54 84 40.796278
85 90 19.437458
20 37 23.013293
87 86 15.669721
18 36 47.545407
0 13 43.996737 36.819176
0 2 45.334541 51.131631
1 9 33.844981 68.328867
1 4 14.740780 93.753688
2 11 33.478585 38.366495
2 10 17.668718 104.121383
2 3 40.901473 49.050936
4 12 28.565354 24.969440
4 5 49.442675 25.735681
5 6 44.432542 108.857231
7 12 39.504853 40.033239
7 11 28.327742 105.852819
7 9 27.864023 16.718272
8 12 22.305276 73.479842
8 10 34.793742 51.373494
10 12 25.293664 6.247635
