14 16 19660 612 20
12 12 25.449679
25 65 5.060624
32 54 18.987822
42 97 4.489473
71 86 31.166971
83 71 49.305057
52 2 46.170044
63 71 18.067554
35 97 14.496775
54 84 24.084026
85 90 19.295114
20 37 49.593392
87 86 13.928288
18 36 45.378500
0 13 44.853636 44.361281
0 2 4.464238 76.807368
1 9 33.284189 51.930853
1 4 28.695416 80.784785
2 11 22.203686 39.283182
2 10 36.024583 70.321383
2 3 6.953666 67.995868
4 12 9.040720 23.980356
4 5 0.388292 33.728158
5 6 6.778712 96.977517
7 12 45.268315 31.062948
7 11 1.047810 61.487867
7 9 20.580544 20.028560
8 12 32.630983 79.866237
8 10 39.060124 70.858304
10 12 9.833862 6.977380
