13 17 33815 262 20
93 57 4.211570
41 71 6.342110
57 70 41.245918
91 58 17.544034
54 58 19.633776
38 57 16.724922
91 9 0.042554
79 51 7.789467
5 54 14.584159
16 79 5.086733
49 93 1.812268
37 14 23.457476
82 11 32.804060
0 12 11.991192 84.652675
0 5 14.149598 91.929955
0 3 33.259991 2.724743
0 2 6.619821 54.744403
0 1 18.786765 71.029697
1 10 49.168733 31.971268
1 3 41.045625 96.167520
3 7 35.380719 15.655954
3 6 5.500910 52.281855
4 9 9.690941 77.795827
4 7 7.136322 50.233875
5 7 13.471750 65.739089
6 12 37.114185 10.543264
7 10 12.265608 80.575479
8 9 1.513386 48.576965
9 10 28.417110 68.159051
11 12 28.642355 57.280988
