14 16 46340 829 20
12 12 41.907602
25 65 47.664975
32 54 32.757414
42 97 5.442586
71 86 8.136486
83 71 19.201261
52 2 5.002258
63 71 11.566340
35 97 21.442335
54 84 24.040961
85 90 27.648261
20 37 9.134658
87 86 9.172175
18 36 12.192100
0 13 1.922000 42.984980
0 2 11.159664 55.811762
1 9 18.831452 41.937673
1 4 34.602046 68.867630
2 11 4.030262 29.968243
2 10 36.593823 76.465924
2 3 1.458926 68.482056
4 12 30.241714 30.446277
4 5 37.052219 28.639969
5 6 7.304277 117.863320
7 12 36.043175 52.355655
7 11 47.497062 83.877428
7 9 47.947872 30.866839
8 12 25.257776 76.045962
8 10 30.710198 57.639224
10 12 43.960772 7.821755
