14 16 10945 469 20
12 12 44.094774
25 65 9.225394
32 54 3.790301
42 97 30.199937
71 86 7.691056
83 71 0.837860
52 2 1.250965
63 71 7.087123
35 97 34.622950
54 84 39.590124
85 90 15.154161
20 37 3.313388
87 86 30.059157
18 36 4.917862
0 13 21.734048 34.560909
0 2 37.237052 58.632771
1 9 8.750912 63.960605
1 4 6.116597 73.801105
2 11 34.855943 30.357878
2 10 26.825446 76.802910
2 3 17.506731 82.887431
4 12 5.422901 21.462444
4 5 11.164912 21.058384
5 6 8.603084 97.804987
7 12 22.339351 51.716056
7 11 42.615814 65.168531
7 9 44.063894 25.116857
8 12 44.580635 87.386110
8 10 12.265094 98.326949
10 12 17.229379 8.899416
