12 13 38841 356 20
63 85 8.489562
89 66 22.619680
57 26 44.683445
63 41 12.660278
42 11 44.467331
72 60 22.639419
19 21 18.875664
67 52 28.291936
21 55 40.491281
12 47 40.921927
8 53 46.605888
52 75 32.379893
0 11 5.200859 21.701943
0 10 39.452992 113.470352
0 8 19.919042 61.910531
1 11 16.605393 49.817995
1 8 25.145180 71.688209
1 5 45.868121 33.288388
1 4 29.408087 73.469829
1 3 4.205024 67.361067
2 4 38.072224 37.425787
3 7 46.702987 22.838950
6 10 42.246604 41.073669
7 9 5.159234 65.568869
9 10 28.238928 9.357995
