12 13 18490 263 20
63 85 34.316458
89 66 22.335001
57 26 21.616785
63 41 1.405323
42 11 13.134382
72 60 40.541679
19 21 43.025025
67 52 26.254937
21 55 46.450817
12 47 14.376618
8 53 42.463219
52 75 5.245032
0 11 37.416275 17.747092
0 10 16.393658 70.587138
0 8 31.907759 89.094413
1 11 23.618875 71.627464
1 8 10.690498 136.196286
1 5 19.380741 31.655776
1 4 21.338681 89.805160
1 3 47.591197 63.982876
2 4 41.678550 41.973354
3 7 33.248603 22.642443
6 10 18.340507 43.321617
7 9 27.147933 93.503318
9 10 27.678951 8.492110
