13 17 48178 1980 20
93 57 6.509788
41 71 17.812348
57 70 29.896906
91 58 6.235863
54 58 44.747085
38 57 27.808443
91 9 5.658473
79 51 27.203129
5 54 10.378841
16 79 17.268196
49 93 39.818294
37 14 15.778292
82 11 13.365870
0 12 34.382978 59.782804
0 5 41.478598 56.892201
0 3 4.194024 3.954132
0 2 49.939100 57.720240
0 1 4.614919 57.704879
1 10 5.875630 45.151451
1 3 15.919494 92.056134
3 7 49.642072 23.870882
3 6 40.886651 90.432912
4 9 10.090829 48.758441
4 7 12.387722 36.752961
5 7 48.592000 45.446043
6 12 32.041043 12.547098
7 10 35.314392 60.874363
8 9 24.749133 39.253882
9 10 35.058786 70.747623
11 12 0.400445 53.337033
