12 13 40717 1130 20
63 85 11.865334
89 66 37.485110
57 26 23.879952
63 41 32.836613
42 11 6.693169
72 60 12.242536
19 21 44.688641
67 52 0.062763
21 55 37.324695
12 47 22.728109
8 53 37.060256
52 75 28.590041
0 11 8.536144 29.219792
0 10 34.930661 69.826710
0 8 1.912190 57.198684
1 11 42.654275 45.056015
1 8 49.607254 92.859923
1 5 19.863172 26.641372
1 4 14.728113 87.660728
1 3 30.473065 71.372146
2 4 30.188798 22.726586
3 7 15.432412 22.456500
6 10 19.809367 45.798789
7 9 24.367077 108.541685
9 10 42.957665 11.833694
