12 13 42053 285 20
63 85 31.767981
89 66 46.254112
57 26 8.730959
63 41 46.362203
42 11 22.441476
72 60 2.622700
19 21 32.852074
67 52 4.609043
21 55 39.447334
12 47 17.271973
8 53 34.136300
52 75 26.309179
0 11 20.675673 21.270659
0 10 8.431472 100.865916
0 8 3.679153 95.441410
1 11 36.001675 52.174308
1 8 36.821460 134.676383
1 5 0.010077 25.308606
1 4 27.188421 100.719469
1 3 30.273405 50.925714
2 4 28.045938 30.142253
3 7 2.813954 18.253464
6 10 36.705894 50.283077
7 9 46.741526 109.543646
9 10 32.028231 12.883153
