12 13 41447 556 20
63 85 12.735575
89 66 6.169434
57 26 44.360787
63 41 33.119997
42 11 26.117240
72 60 43.717953
19 21 4.488791
67 52 12.751062
21 55 29.905250
12 47 18.055703
8 53 14.412437
52 75 17.681244
0 11 5.092005 25.988743
0 10 2.128668 125.461012
0 8 3.898343 71.757903
1 11 32.002377 65.441615
1 8 12.886332 84.934402
1 5 32.669434 26.507371
1 4 42.711836 119.929596
1 3 19.673557 38.322783
2 4 10.672343 37.977552
3 7 2.249522 12.380439
6 10 47.247402 45.235639
7 9 42.959017 94.293716
9 10 39.858311 13.119210
