12 13 7920 321 20
63 85 40.358936
89 66 8.933167
57 26 22.514619
63 41 37.702548
42 11 11.636080
72 60 5.717702
19 21 11.133909
67 52 11.007937
21 55 5.261111
12 47 33.892810
8 53 7.965881
52 75 5.904878
0 11 49.601558 17.972488
0 10 13.196955 111.784923
0 8 46.543380 62.623419
1 11 3.915533 43.846148
1 8 40.349956 123.735943
1 5 20.652104 25.004034
1 4 1.569309 124.834595
1 3 44.527273 56.267060
2 4 46.467748 30.840869
3 7 13.051561 21.066464
6 10 12.506095 37.492955
7 9 17.036995 56.059746
9 10 11.888018 9.839376
