13 17 42783 753 20
93 57 2.931319
41 71 8.290831
57 70 40.482105
91 58 44.165517
54 58 20.533723
38 57 47.793599
91 9 0.876214
79 51 36.086827
5 54 41.024843
16 79 0.360072
49 93 22.763439
37 14 27.086940
82 11 40.092424
0 12 46.189436 84.319847
0 5 19.438518 92.381502
0 3 23.460568 3.156687
0 2 29.215438 54.109430
0 1 31.162753 62.426605
1 10 2.178215 30.877265
1 3 1.530373 98.900598
3 7 37.971562 18.349445
3 6 41.583053 89.066604
4 9 49.175121 78.933857
4 7 35.068398 42.610709
5 7 29.858758 57.770087
6 12 5.795671 15.847404
7 10 36.304685 73.171654
8 9 47.970540 42.913700
9 10 17.697917 54.771985
11 12 10.380292 84.932090
