13 17 37480 1016 20
93 57 35.429170
41 71 11.008360
57 70 37.267714
91 58 42.994534
54 58 28.033485
38 57 38.203690
91 9 48.003484
79 51 14.643382
5 54 28.566803
16 79 9.555333
49 93 35.561393
37 14 47.603334
82 11 24.665720
0 12 22.587120 73.916486
0 5 13.494730 107.385249
0 3 49.456028 3.089521
0 2 0.837379 46.592926
0 1 22.643296 84.638592
1 10 48.686124 43.152624
1 3 25.643623 57.212037
3 7 37.496877 23.432288
3 6 2.321290 75.992304
4 9 38.551527 63.324001
4 7 15.920581 46.517316
5 7 27.792694 55.181262
6 12 31.228394 11.787015
7 10 23.479398 58.178727
8 9 3.962831 36.484590
9 10 44.930671 70.363958
11 12 45.768072 69.047886
