12 13 7965 3201 20
63 85 41.136797
89 66 8.825856
57 26 22.484538
63 41 11.946367
42 11 47.800544
72 60 13.417459
19 21 29.033513
67 52 0.545775
21 55 31.348995
12 47 46.313768
8 53 6.876317
52 75 16.629104
0 11 37.444277 24.718063
0 10 41.069051 70.673760
0 8 42.589177 72.515571
1 11 1.755332 70.678954
1 8 1.398291 93.389966
1 5 43.635641 31.500652
1 4 44.120303 97.812311
1 3 3.299142 63.739082
2 4 25.434555 21.238617
3 7 41.196697 12.705817
6 10 26.761098 57.023820
7 9 32.060955 58.698433
9 10 32.176577 13.005736
