12 13 17897 2243 20
63 85 20.297769
89 66 11.862013
57 26 11.314917
63 41 28.184288
42 11 0.634386
72 60 47.065926
19 21 32.841725
67 52 46.389254
21 55 19.010773
12 47 49.316545
8 53 8.031701
52 75 27.173218
0 11 15.072095 15.105273
0 10 35.434956 92.372564
0 8 22.531213 95.122047
1 11 43.496087 45.840831
1 8 13.912479 112.141959
1 5 38.000691 30.076121
1 4 24.398848 120.445222
1 3 0.801139 60.865778
2 4 20.436991 26.395718
3 7 32.513073 12.712908
6 10 15.621768 55.696425
7 9 32.933390 67.042426
9 10 43.539085 9.040948
