12 13 37008 763 20
63 85 35.411101
89 66 28.976977
57 26 26.835623
63 41 42.381765
42 11 41.492803
72 60 26.289432
19 21 16.047804
67 52 26.799706
21 55 7.810510
12 47 29.953658
8 53 23.376945
52 75 41.358772
0 11 28.016942 19.381163
0 10 44.142539 72.135832
0 8 18.856713 97.326903
1 11 48.045945 47.621769
1 8 16.008448 81.512104
1 5 48.471728 35.957932
1 4 10.065785 132.012486
1 3 49.743468 69.649764
2 4 26.117736 31.052956
3 7 8.603621 17.548057
6 10 1.797205 37.285731
7 9 46.587516 56.315200
9 10 17.033190 11.261815
