13 17 43805 806 20
93 57 32.757956
41 71 9.276520
57 70 24.013768
91 58 48.207405
54 58 16.793703
38 57 19.540037
91 9 25.935767
79 51 43.659980
5 54 16.268823
16 79 36.313544
49 93 30.758669
37 14 3.986538
82 11 22.390012
0 12 14.553428 51.902508
0 5 32.619642 80.206338
0 3 4.289436 3.267564
0 2 17.922594 74.734440
0 1 20.167856 104.621603
1 10 43.602392 41.576732
1 3 21.795423 60.844255
3 7 35.839230 15.167248
3 6 28.401189 92.310004
4 9 3.470402 59.565113
4 7 16.804591 27.215429
5 7 21.954994 58.230251
6 12 13.924085 17.100477
7 10 29.053902 91.071596
8 9 42.210354 51.721402
9 10 49.551540 36.882093
11 12 24.358767 51.200806
