14 16 2339 584 20
12 12 33.937862
25 65 37.747621
32 54 43.682531
42 97 15.728700
71 86 14.777759
83 71 3.046761
52 2 20.945847
63 71 14.504275
35 97 10.638678
54 84 30.793664
85 90 15.666464
20 37 14.344826
87 86 31.280544
18 36 32.514318
0 13 48.149144 26.224110
0 2 45.513108 48.590142
1 9 24.629635 34.808861
1 4 35.708212 61.535351
2 11 3.362528 26.867011
2 10 16.056679 101.112270
2 3 17.338149 68.248715
4 12 24.279169 29.905083
4 5 27.391247 38.168502
5 6 43.031173 93.838969
7 12 26.804549 52.709509
7 11 14.065793 105.335774
7 9 6.716612 28.874385
8 12 6.975288 100.836987
8 10 26.140001 71.754460
10 12 24.063777 8.004194
