12 13 6715 507 20
63 85 12.228446
89 66 48.760226
57 26 19.730279
63 41 18.338212
42 11 49.104597
72 60 31.079059
19 21 17.610879
67 52 25.583734
21 55 3.002649
12 47 42.207555
8 53 28.959622
52 75 46.487304
0 11 43.621700 20.599459
0 10 36.134427 126.964653
0 8 48.409816 64.290540
1 11 8.786295 42.528962
1 8 11.880747 116.101636
1 5 30.845351 34.156581
1 4 35.947235 91.052942
1 3 35.958382 37.745050
2 4 18.433590 39.051722
3 7 4.274237 16.722171
6 10 41.163855 45.473883
7 9 16.298413 80.203071
9 10 40.223328 10.419021
