14 16 10472 728 20
12 12 34.068845
25 65 42.250629
32 54 2.420826
42 97 2.049467
71 86 24.674598
83 71 21.781772
52 2 9.238297
63 71 4.212743
35 97 30.905929
54 84 30.627570
85 90 9.768569
20 37 29.374334
87 86 33.663244
18 36 3.783800
0 13 49.955445 44.429583
0 2 29.982576 48.355963
1 9 3.431709 62.176732
1 4 19.761739 67.849094
2 11 6.810792 41.035950
2 10 39.758108 94.603225
2 3 16.077761 79.568022
4 12 26.203635 20.855303
4 5 49.241667 35.541348
5 6 44.931260 103.562954
7 12 43.128862 29.032775
7 11 10.529431 73.141340
7 9 47.618961 30.782118
8 12 7.110173 96.901221
8 10 24.820245 77.744168
10 12 16.791268 5.446523
