14 16 48604 1346 20
12 12 41.878015
25 65 23.309779
32 54 30.645686
42 97 38.703174
71 86 21.761581
83 71 29.492708
52 2 25.653846
63 71 27.199498
35 97 14.818770
54 84 33.799793
85 90 25.418095
20 37 28.508146
87 86 40.657673
18 36 11.295102
0 13 9.145591 25.426641
0 2 24.037015 82.220093
1 9 0.899639 35.106139
1 4 30.609389 90.148905
2 11 19.738100 30.057977
2 10 5.862779 113.992331
2 3 29.950564 74.573630
4 12 6.265589 16.055881
4 5 42.052642 35.171030
5 6 22.192219 120.387828
7 12 1.336949 45.710930
7 11 6.409661 56.665163
7 9 16.503697 24.835405
8 12 3.954542 95.893965
8 10 30.867127 95.938440
10 12 46.402395 5.836106
