12 13 19690 541 20
63 85 20.136638
89 66 35.934469
57 26 2.735062
63 41 11.784701
42 11 37.834340
72 60 23.990549
19 21 40.558162
67 52 39.325998
21 55 11.779087
12 47 13.235734
8 53 45.287211
52 75 11.368991
0 11 6.765788 25.540258
0 10 29.135059 109.568955
0 8 18.591491 102.085752
1 11 10.730664 48.064128
1 8 47.663748 119.671488
1 5 1.479967 27.471001
1 4 4.081224 140.482976
1 3 5.569014 40.604432
2 4 39.524667 34.749055
3 7 2.040946 20.946800
6 10 42.215359 51.067497
7 9 13.293476 70.497731
9 10 4.383809 9.548352
