13 17 41795 998 20
93 57 28.429604
41 71 22.633538
57 70 38.256869
91 58 40.168344
54 58 25.051600
38 57 36.939911
91 9 37.196033
79 51 32.748078
5 54 16.476730
16 79 3.841592
49 93 5.536409
37 14 5.231094
82 11 22.553959
0 12 27.626577 80.030119
0 5 12.358649 88.478138
0 3 17.378897 4.337142
0 2 18.241000 61.428907
0 1 46.488876 78.878116
1 10 23.457046 27.569649
1 3 45.895453 89.498467
3 7 43.232644 24.080341
3 6 5.097376 83.094421
4 9 7.423764 62.226604
4 7 11.830592 48.472343
5 7 30.294155 68.350136
6 12 15.223442 18.259607
7 10 2.868217 99.894555
8 9 2.001979 38.653277
9 10 5.363768 54.073019
11 12 5.856847 71.824781
