12 13 15544 2565 20
63 85 20.143102
89 66 7.098637
57 26 11.488398
63 41 35.653372
42 11 28.053074
72 60 45.776045
19 21 31.320135
67 52 24.020817
21 55 2.494358
12 47 9.154217
8 53 1.360707
52 75 44.996387
0 11 13.987319 22.178253
0 10 31.293446 96.702961
0 8 6.515251 75.075787
1 11 13.089244 65.522066
1 8 42.756972 88.174487
1 5 29.120206 34.207430
1 4 7.633368 127.530600
1 3 21.771603 43.902252
2 4 40.420595 35.822013
3 7 4.576397 17.335015
6 10 35.539912 65.996820
7 9 25.572306 99.662037
9 10 21.549904 11.727554
