14 16 27138 1493 20
12 12 17.620315
25 65 18.701272
32 54 1.668750
42 97 43.883248
71 86 47.710357
83 71 25.859477
52 2 21.078157
63 71 3.908046
35 97 9.792903
54 84 14.922255
85 90 16.269757
20 37 18.986873
87 86 32.435787
18 36 34.859850
0 13 47.480311 38.733627
0 2 2.286573 57.176999
1 9 33.097860 67.124337
1 4 9.385323 58.710588
2 11 48.732957 29.416449
2 10 35.981077 125.101282
2 3 41.388999 53.206535
4 12 3.567169 24.222184
4 5 43.314640 19.562944
5 6 2.589058 109.333339
7 12 19.978799 49.357394
7 11 8.276046 86.007649
7 9 38.241439 23.365072
8 12 40.156602 77.810861
8 10 5.634088 57.786428
10 12 35.514014 6.709675
