13 17 14955 355 20
93 57 21.695315
41 71 1.372500
57 70 3.810899
91 58 43.253795
54 58 49.043571
38 57 40.415552
91 9 45.000110
79 51 19.430202
5 54 23.369277
16 79 4.331269
49 93 0.960977
37 14 30.375239
82 11 15.839480
0 12 36.437809 55.501499
0 5 11.699641 106.171044
0 3 35.607530 3.013909
0 2 16.919414 72.176653
0 1 29.127440 69.244581
1 10 28.776658 41.311235
1 3 11.164844 94.904472
3 7 33.529802 21.518762
3 6 20.897802 57.569135
4 9 10.116516 47.953722
4 7 48.478912 38.791014
5 7 15.124253 49.027974
6 12 28.590289 17.236680
7 10 47.810292 91.350015
8 9 18.868769 43.455675
9 10 38.224729 45.632936
11 12 10.168903 49.886410
