12 13 35069 252 20
63 85 0.258459
89 66 12.017825
57 26 41.560152
63 41 43.097328
42 11 19.008893
72 60 35.908049
19 21 37.845970
67 52 32.766738
21 55 6.434492
12 47 15.408402
8 53 6.617313
52 75 21.531336
0 11 27.595394 21.031329
0 10 14.637445 104.342800
0 8 43.790988 83.813359
1 11 36.209082 57.228459
1 8 2.945125 124.009771
1 5 22.651173 22.333159
1 4 31.210020 106.986701
1 3 25.179879 66.600251
2 4 19.531297 42.193871
3 7 49.710368 17.556339
6 10 16.557114 55.188937
7 9 0.558015 102.509451
9 10 30.653666 7.566633
