13 17 4290 389 20
93 57 21.687867
41 71 7.528338
57 70 11.071439
91 58 27.849751
54 58 36.016817
38 57 42.394780
91 9 10.013018
79 51 4.590649
5 54 9.375314
16 79 13.096614
49 93 1.301689
37 14 24.689219
82 11 29.710427
0 12 40.169439 61.148624
0 5 33.348369 58.458828
0 3 0.348387 3.000458
0 2 39.562248 69.268715
0 1 27.814564 89.619847
1 10 34.251797 33.708497
1 3 20.035792 94.786421
3 7 22.512091 22.034114
3 6 20.828032 58.634214
4 9 17.359169 81.796813
4 7 22.049709 42.524679
5 7 24.294251 44.234493
6 12 7.966635 15.131619
7 10 45.159341 86.370337
8 9 8.358784 32.375915
9 10 23.911651 53.676977
11 12 28.014158 88.872238
