14 16 5323 547 20
12 12 2.170439
25 65 1.539909
32 54 48.870772
42 97 32.773682
71 86 2.946380
83 71 15.903952
52 2 32.774143
63 71 7.287408
35 97 44.414147
54 84 26.504111
85 90 32.359588
20 37 45.025623
87 86 32.391276
18 36 12.442687
0 13 35.337195 39.414487
0 2 20.688530 65.378407
1 9 49.581660 66.288112
1 4 40.866524 91.966664
2 11 39.710276 26.280335
2 10 45.863664 106.398376
2 3 34.312139 60.166976
4 12 47.225925 29.842604
4 5 45.428577 26.095019
5 6 16.793393 149.420662
7 12 1.712214 44.265518
7 11 10.976402 90.665863
7 9 27.111492 18.657319
8 12 41.359210 92.993061
8 10 19.871789 72.840629
10 12 1.798925 4.812188
