13 17 26280 825 20
93 57 33.302566
41 71 8.462965
57 70 36.100090
91 58 15.013262
54 58 46.213891
38 57 35.293696
91 9 43.991595
79 51 41.326436
5 54 1.182065
16 79 6.697502
49 93 33.828344
37 14 28.160757
82 11 6.200501
0 12 23.215968 48.308373
0 5 46.212895 81.308218
0 3 4.697675 4.261156
0 2 7.036463 68.038483
0 1 0.882188 73.822943
1 10 5.941128 42.137798
1 3 40.479358 76.613303
3 7 6.829086 14.856399
3 6 26.688591 80.979661
4 9 41.095273 78.264173
4 7 5.144913 32.601780
5 7 48.082377 72.356071
6 12 28.635600 18.279869
7 10 5.834011 102.468602
8 9 27.425200 34.121555
9 10 13.533187 44.474895
11 12 35.951073 45.678221
