14 16 4476 5583 20
12 12 8.157067
25 65 46.109305
32 54 2.659354
42 97 8.710572
71 86 39.840944
83 71 39.917462
52 2 28.912974
63 71 24.935689
35 97 42.185007
54 84 32.902942
85 90 4.718731
20 37 39.257093
87 86 26.270870
18 36 16.379493
0 13 47.726633 27.383739
0 2 10.464049 59.880904
1 9 4.671111 64.820072
1 4 11.738116 75.905603
2 11 6.106973 27.956660
2 10 4.935549 118.320622
2 3 17.049668 78.408794
4 12 33.840511 17.674069
4 5 13.388532 25.775305
5 6 19.749793 120.954322
7 12 19.790760 40.810895
7 11 1.012078 65.416649
7 9 1.852263 29.955134
8 12 49.445180 89.202890
8 10 10.185890 91.997895
10 12 46.455457 5.887538
