13 17 28189 561 20
93 57 37.381126
41 71 15.680667
57 70 48.873324
91 58 11.473545
54 58 3.151685
38 57 15.711988
91 9 19.717747
79 51 7.516662
5 54 38.153730
16 79 32.758771
49 93 17.563732
37 14 40.787895
82 11 17.193599
0 12 43.662872 57.421557
0 5 21.852147 75.358987
0 3 3.051538 3.512304
0 2 36.855226 64.098121
0 1 31.992523 107.209714
1 10 42.144395 40.483973
1 3 13.900176 63.886554
3 7 32.635998 16.772081
3 6 43.378963 50.356398
4 9 17.064747 60.798091
4 7 31.490669 47.900173
5 7 7.964275 58.190742
6 12 27.733094 9.442365
7 10 33.967187 99.220601
8 9 36.905899 52.056846
9 10 6.000081 36.679108
11 12 19.668956 72.672853
