12 13 3222 1425 20
63 85 5.710355
89 66 34.371347
57 26 11.707513
63 41 45.497371
42 11 36.541677
72 60 49.803877
19 21 41.020204
67 52 36.217899
21 55 12.342923
12 47 3.899998
8 53 22.206952
52 75 25.643815
0 11 28.094880 20.505161
0 10 25.578342 107.554336
0 8 4.330235 66.916275
1 11 21.238020 58.489394
1 8 28.175023 102.556562
1 5 9.855088 25.314223
1 4 17.376649 73.438411
1 3 42.951278 70.773115
2 4 10.509657 32.975345
3 7 33.433989 12.495041
6 10 15.083684 64.211381
7 9 31.422681 87.182536
9 10 19.951564 9.358217
