12 13 44812 765 20
63 85 7.940801
89 66 10.394237
57 26 27.062936
63 41 15.337960
42 11 11.366969
72 60 16.786113
19 21 24.463179
67 52 29.062169
21 55 6.341240
12 47 14.697341
8 53 25.658114
52 75 14.363307
0 11 24.499035 15.343339
0 10 18.044716 67.235805
0 8 7.377126 62.281172
1 11 22.083770 38.398797
1 8 43.041523 72.378830
1 5 38.274442 24.448082
1 4 3.026464 120.512045
1 3 44.861628 49.732356
2 4 3.218911 42.390194
3 7 7.855447 16.386568
6 10 47.062885 43.050641
7 9 24.980116 80.844760
9 10 47.656586 9.208433
