12 13 3104 266 20
63 85 7.485579
89 66 7.918961
57 26 41.410517
63 41 17.422495
42 11 48.235918
72 60 2.426837
19 21 9.180536
67 52 49.231893
21 55 40.047676
12 47 0.817198
8 53 34.473683
52 75 9.884501
0 11 26.117335 15.566121
0 10 29.109643 65.675660
0 8 37.450019 79.678212
1 11 2.843048 52.048557
1 8 4.635385 104.785359
1 5 41.743468 22.971830
1 4 23.335952 121.115618
1 3 28.932914 47.924677
2 4 17.610836 39.184145
3 7 49.843494 18.224991
6 10 19.263818 51.115317
7 9 23.765714 74.297713
9 10 26.446526 10.339373
