12 13 46809 639 20
63 85 6.093187
89 66 41.510693
57 26 40.890469
63 41 43.470518
42 11 2.463068
72 60 34.115571
19 21 33.967938
67 52 27.144954
21 55 27.890725
12 47 28.134740
8 53 44.418037
52 75 17.697084
0 11 1.624037 25.295247
0 10 8.345850 114.313766
0 8 11.206797 62.629299
1 11 22.549741 74.344316
1 8 44.853382 99.294597
1 5 31.484194 30.020624
1 4 43.336280 81.624254
1 3 46.312114 62.140174
2 4 29.385252 24.895674
3 7 14.772853 17.805770
6 10 16.952951 47.979325
7 9 23.359014 64.331906
9 10 42.211309 7.365207
