14 16 41027 6166 20
12 12 47.675910
25 65 44.389591
32 54 33.009773
42 97 46.463166
71 86 33.323662
83 71 37.113672
52 2 14.788446
63 71 20.600157
35 97 9.906109
54 84 11.527826
85 90 31.003353
20 37 21.915804
87 86 12.409455
18 36 21.896438
0 13 26.875640 31.914773
0 2 17.802226 88.713094
1 9 22.799583 56.435814
1 4 39.507326 88.940213
2 11 2.497675 34.584776
2 10 15.234768 112.911274
2 3 30.315307 61.761032
4 12 22.812074 20.339839
4 5 11.237908 30.863337
5 6 13.343831 101.667923
7 12 0.525327 32.661051
7 11 22.489520 55.319467
7 9 10.363612 22.491853
8 12 2.128837 89.311664
8 10 46.426801 83.081842
10 12 46.783329 6.621022
