13 17 20842 933 20
93 57 44.038234
41 71 11.895855
57 70 3.086117
91 58 1.834077
54 58 17.070545
38 57 15.658720
91 9 0.212753
79 51 3.775104
5 54 2.952233
16 79 31.891354
49 93 48.237111
37 14 17.106572
82 11 23.619272
0 12 46.681631 48.426346
0 5 12.014535 92.647011
0 3 22.353340 2.546048
0 2 26.633987 46.371635
0 1 47.848240 70.639980
1 10 1.825786 26.851385
1 3 16.380057 82.388262
3 7 27.161870 18.005376
3 6 34.900335 49.098827
4 9 11.996699 61.825310
4 7 23.034181 45.685223
5 7 3.645172 65.525711
6 12 32.842348 13.506067
7 10 5.138288 58.424314
8 9 23.703977 44.290466
9 10 32.273418 56.464282
11 12 12.982115 63.487662
