12 13 41685 467 20
63 85 10.462816
89 66 11.554395
57 26 44.046931
63 41 33.963554
42 11 3.618603
72 60 26.641480
19 21 44.124301
67 52 7.588194
21 55 45.525422
12 47 48.722202
8 53 14.046732
52 75 45.236548
0 11 13.232853 29.612341
0 10 28.030198 90.423945
0 8 9.564166 89.162247
1 11 5.394947 63.538955
1 8 12.904072 73.171062
1 5 35.353878 32.791264
1 4 26.834192 124.951341
1 3 45.246227 49.684625
2 4 11.931651 33.126143
3 7 38.541884 19.346926
6 10 26.692902 49.732194
7 9 27.104649 80.084874
9 10 16.629739 7.691994
