14 16 38060 778 20
12 12 47.655488
25 65 43.119484
32 54 5.844826
42 97 45.790559
71 86 41.528426
83 71 16.689278
52 2 19.192461
63 71 30.300215
35 97 49.378173
54 84 44.735194
85 90 27.594013
20 37 5.834993
87 86 26.194237
18 36 23.447369
0 13 11.419311 37.934481
0 2 47.963282 55.103025
1 9 9.328009 48.271448
1 4 14.642822 92.328238
2 11 35.064984 28.490473
2 10 25.421928 121.725764
2 3 28.109108 62.259927
4 12 12.705370 16.012133
4 5 47.693403 20.290755
5 6 8.659551 84.456197
7 12 47.353280 52.915556
7 11 12.676424 82.609261
7 9 24.727002 24.556191
8 12 5.247508 61.029387
8 10 33.605855 81.347672
10 12 7.232522 7.038684
