14 16 14261 2052 20
12 12 2.975884
25 65 9.082447
32 54 13.438429
42 97 48.929086
71 86 42.305857
83 71 36.224513
52 2 2.374032
63 71 17.939905
35 97 47.227190
54 84 32.104335
85 90 16.292721
20 37 49.997040
87 86 6.260312
18 36 32.126641
0 13 12.675548 45.210131
0 2 26.134839 68.685334
1 9 10.650573 38.008580
1 4 7.388705 87.193884
2 11 30.456783 30.904840
2 10 14.970407 78.570005
2 3 16.151974 78.408807
4 12 0.232573 30.040973
4 5 46.853924 27.150554
5 6 34.108498 89.736392
7 12 1.620877 54.216906
7 11 48.157042 77.110131
7 9 17.560200 21.997051
8 12 35.853503 85.319013
8 10 36.521688 68.216089
10 12 8.932803 6.080329
