14 16 5460 2224 20
12 12 48.131495
25 65 21.065551
32 54 46.911878
42 97 8.860805
71 86 29.685443
83 71 11.337960
52 2 17.158085
63 71 19.433999
35 97 18.504439
54 84 11.652036
85 90 23.548421
20 37 44.075877
87 86 42.076762
18 36 44.819834
0 13 1.581846 28.106452
0 2 48.959375 74.908715
1 9 16.373986 40.685025
1 4 43.829718 65.748232
2 11 42.588879 30.777908
2 10 31.302647 83.939848
2 3 26.812473 87.879030
4 12 13.332123 20.912997
4 5 13.484611 30.890536
5 6 27.316732 127.683389
7 12 14.083116 40.950317
7 11 39.503501 97.197246
7 9 7.159131 26.410431
8 12 7.065536 54.379082
8 10 43.232299 51.734675
10 12 8.041808 4.640769
